[Info]
length_unit = µm
121.15900 458.00000 5000
121.16000 458.00000 5000
121.16100 458.00000 5000
121.16200 458.00000 5000
121.16300 458.00000 5000
121.16400 458.00000 5000
121.16500 458.00000 5000
121.16600 458.00000 5000
121.16700 458.00000 5000
121.16800 458.00000 5000
121.16900 458.00000 5000
121.17000 458.00000 5000
121.17100 458.00000 5000
121.17200 458.00000 5000
121.17300 458.00000 5000
121.17400 458.00000 5000
121.17500 458.00000 5000
121.17600 458.00000 5000
121.17700 458.00000 5000
121.17800 458.00000 5000
121.17900 458.00000 5000
121.18000 458.00000 5000
121.18100 458.00000 5000
121.18200 458.00000 5000
121.18300 458.00000 5000
121.18400 458.00000 5000
121.18500 458.00000 5000
121.18600 458.00000 5000
121.18700 458.00000 5000
121.18800 458.00000 5000
121.18900 458.00000 5000
121.19000 458.00000 5000
121.19100 458.00000 5000
121.19200 458.00000 5000
121.19300 458.00000 5000
121.19400 458.00000 5000
121.19500 458.00000 5000
121.19600 458.00000 5000
121.19700 458.00000 5000
121.19800 458.00000 5000
121.19900 458.00000 5000
121.20000 458.00000 5000
121.20100 458.00000 5000
121.20200 458.00000 5000
121.20300 458.00000 5000
121.20400 458.00000 5000
121.20500 458.00000 5000
121.20600 458.00000 5000
121.20700 458.00000 5000
121.20800 458.00000 5000
121.20900 458.00000 5000
121.21000 458.00000 5000
121.21100 458.00000 5000
121.21200 458.00000 5000
121.21300 458.00000 5000
121.21400 458.00000 5000
121.21500 458.00000 5000
121.21600 458.00000 5000
121.21700 458.00000 5000
121.21800 458.00000 5000
121.21900 458.00000 5000
121.22000 458.00000 5000
121.22100 458.00000 5000
121.22200 458.00000 5000
121.22300 458.00000 5000
121.22400 458.00000 5000
121.22500 458.00000 5000
121.22600 458.00000 5000
121.22700 458.00000 5000
121.22800 458.00000 5000
121.22900 458.00000 5000
121.23000 458.00000 5000
121.23100 458.00000 5000
121.23200 458.00000 5000
121.23300 458.00000 5000
121.23400 458.00000 5000
121.23500 458.00000 5000
121.23600 458.00000 5000
121.23700 458.00000 5000
121.23800 458.00000 5000
121.23900 458.00000 5000
121.24000 458.00000 5000
121.24100 458.00000 5000
121.24200 458.00000 5000
121.24300 458.00000 5000
121.24400 458.00000 5000
121.24500 458.00000 5000
121.24600 458.00000 5000
121.24700 458.00000 5000
121.24800 458.00000 5000
121.24900 458.00000 5000
121.25000 458.00000 5000
121.25100 458.00000 5000
121.25200 458.00000 5000
121.25300 458.00000 5000
121.25400 458.00000 5000
121.25500 458.00000 5000
121.25600 458.00000 5000
121.25700 458.00000 5000
121.25800 458.00000 5000
121.25900 458.00000 5000
121.26000 458.00000 5000
121.26100 458.00000 5000
121.26200 458.00000 5000
121.26300 458.00000 5000
121.26400 458.00000 5000
121.26500 458.00000 5000
121.26600 458.00000 5000
121.26700 458.00000 5000
121.26800 458.00000 5000
121.26900 458.00000 5000
121.27000 458.00000 5000
121.27100 458.00000 5000
121.27200 458.00000 5000
121.27300 458.00000 5000
121.27400 458.00000 5000
121.27500 458.00000 5000
121.27600 458.00000 5000
121.27700 458.00000 5000
121.27800 458.00000 5000
121.27900 458.00000 5000
121.28000 458.00000 5000
121.28100 458.00000 5000
121.28200 458.00000 5000
121.28300 458.00000 5000
121.28400 458.00000 5000
121.28500 458.00000 5000
121.28600 458.00000 5000
121.28700 458.00000 5000
121.28800 458.00000 5000
121.28900 458.00000 5000
121.29000 458.00000 5000
121.29100 458.00000 5000
121.29200 458.00000 5000
121.29300 458.00000 5000
121.29400 458.00000 5000
121.29500 458.00000 5000
121.29600 458.00000 5000
121.29700 458.00000 5000
121.29800 458.00000 5000
121.29900 458.00000 5000
121.30000 458.00000 5000
121.30100 458.00000 5000
121.30200 458.00000 5000
121.30300 458.00000 5000
121.30400 458.00000 5000
121.30500 458.00000 5000
121.30600 458.00000 5000
121.30700 458.00000 5000
121.30800 458.00000 5000
121.30900 458.00000 5000
121.31000 458.00000 5000
121.31100 458.00000 5000
121.31200 458.00000 5000
121.31300 458.00000 5000
121.31400 458.00000 5000
121.31500 458.00000 5000
121.31600 458.00000 5000
121.31700 458.00000 5000
121.31800 458.00000 5000
121.31900 458.00000 5000
121.32000 458.00000 5000
121.32100 458.00000 5000
121.32200 458.00000 5000
121.32300 458.00000 5000
121.32400 458.00000 5000
121.32500 458.00000 5000
121.32600 458.00000 5000
121.32700 458.00000 5000
121.32800 458.00000 5000
121.32900 458.00000 5000
121.33000 458.00000 5000
121.33100 458.00000 5000
121.33200 458.00000 5000
121.33300 458.00000 5000
121.33400 458.00000 5000
121.33500 458.00000 5000
121.33600 458.00000 5000
121.33700 458.00000 5000
121.33800 458.00000 5000
121.33900 458.00000 5000
121.34000 458.00000 5000
121.34100 458.00000 5000
121.34200 458.00000 5000
121.34300 458.00000 5000
121.34400 458.00000 5000
121.34500 458.00000 5000
121.34600 458.00000 5000
121.34700 458.00000 5000
121.34800 458.00000 5000
121.34900 458.00000 5000
121.35000 458.00000 5000
121.35100 458.00000 5000
121.35200 458.00000 5000
121.35300 458.00000 5000
121.35400 458.00000 5000
121.35500 458.00000 5000
121.35600 458.00000 5000
121.35700 458.00000 5000
121.35800 458.00000 5000
121.35900 458.00000 5000
121.36000 458.00000 5000
121.36100 458.00000 5000
121.36200 458.00000 5000
121.36300 458.00000 5000
121.36400 458.00000 5000
121.36500 458.00000 5000
121.36600 458.00000 5000
121.36700 458.00000 5000
121.36800 458.00000 5000
121.36900 458.00000 5000
121.37000 458.00000 5000
121.37100 458.00000 5000
121.37200 458.00000 5000
121.37300 458.00000 5000
121.37400 458.00000 5000
121.37500 458.00000 5000
121.37600 458.00000 5000
121.37700 458.00000 5000
121.37800 458.00000 5000
121.37900 458.00000 5000
121.38000 458.00000 5000
121.38100 458.00000 5000
121.38200 458.00000 5000
121.38300 458.00000 5000
121.38400 458.00000 5000
121.38500 458.00000 5000
121.38600 458.00000 5000
121.38700 458.00000 5000
121.38800 458.00000 5000
121.38900 458.00000 5000
121.39000 458.00000 5000
121.39100 458.00000 5000
121.39200 458.00000 5000
121.39300 458.00000 5000
121.39400 458.00000 5000
121.39500 458.00000 5000
121.39600 458.00000 5000
121.39700 458.00000 5000
121.39800 458.00000 5000
121.39900 458.00000 5000
121.40000 458.00000 5000
121.40100 458.00000 5000
121.40200 458.00000 5000
121.40300 458.00000 5000
121.40400 458.00000 5000
121.40500 458.00000 5000
121.40600 458.00000 5000
121.40700 458.00000 5000
121.40800 458.00000 5000
121.40900 458.00000 5000
121.41000 458.00000 5000
121.41100 458.00000 5000
121.41200 458.00000 5000
121.41300 458.00000 5000
121.41400 458.00000 5000
121.41500 458.00000 5000
121.41600 458.00000 5000
121.41700 458.00000 5000
121.41800 458.00000 5000
121.41900 458.00000 5000
121.42000 458.00000 5000
121.42100 458.00000 5000
121.42200 458.00000 5000
121.42300 458.00000 5000
121.42400 458.00000 5000
121.42500 458.00000 5000
121.42600 458.00000 5000
121.42700 458.00000 5000
121.42800 458.00000 5000
121.42900 458.00000 5000
121.43000 458.00000 5000
121.43100 458.00000 5000
121.43200 458.00000 5000
121.43300 458.00000 5000
121.43400 458.00000 5000
121.43500 458.00000 5000
121.43600 458.00000 5000
121.43700 458.00000 5000
121.43800 458.00000 5000
121.43900 458.00000 5000
121.44000 458.00000 5000
121.44100 458.00000 5000
121.44200 458.00000 5000
121.44300 458.00000 5000
121.44400 458.00000 5000
121.44500 458.00000 5000
121.44600 458.00000 5000
121.44700 458.00000 5000
121.44800 458.00000 5000
121.44900 458.00000 5000
121.45000 458.00000 5000
121.45100 458.00000 5000
121.45200 458.00000 5000
121.45300 458.00000 5000
121.45400 458.00000 5000
121.45500 458.00000 5000
121.45600 458.00000 5000
121.45700 458.00000 5000
121.45800 458.00000 5000
121.45900 458.00000 5000
121.46000 458.00000 5000
121.46100 458.00000 5000
121.46200 458.00000 5000
121.46300 458.00000 5000
121.46400 458.00000 5000
121.46500 458.00000 5000
121.46600 458.00000 5000
121.46700 458.00000 5000
121.46800 458.00000 5000
121.46900 458.00000 5000
121.47000 458.00000 5000
121.47100 458.00000 5000
121.47200 458.00000 5000
121.47300 458.00000 5000
121.47400 458.00000 5000
121.47500 458.00000 5000
121.47600 458.00000 5000
121.47700 458.00000 5000
121.47800 458.00000 5000
121.47900 458.00000 5000
121.48000 458.00000 5000
121.48100 458.00000 5000
121.48200 458.00000 5000
121.48300 458.00000 5000
121.48400 458.00000 5000
121.48500 458.00000 5000
121.48600 458.00000 5000
121.48700 458.00000 5000
121.48800 458.00000 5000
121.48900 458.00000 5000
121.49000 458.00000 5000
121.49100 458.00000 5000
121.49200 458.00000 5000
121.49300 458.00000 5000
121.49400 458.00000 5000
121.49500 458.00000 5000
121.49600 458.00000 5000
121.49700 458.00000 5000
121.49800 458.00000 5000
121.49900 458.00000 5000
121.50000 458.00000 5000
121.50100 458.00000 5000
121.50200 458.00000 5000
121.50300 458.00000 5000
121.50400 458.00000 5000
121.50500 458.00000 5000
121.50600 458.00000 5000
121.50700 458.00000 5000
121.50800 458.00000 5000
121.50900 458.00000 5000
121.51000 458.00000 5000
121.51100 458.00000 5000
121.51200 458.00000 5000
121.51300 458.00000 5000
121.51400 458.00000 5000
121.51500 458.00000 5000
121.51600 458.00000 5000
121.51700 458.00000 5000
121.51800 458.00000 5000
121.51900 458.00000 5000
121.52000 458.00000 5000
121.52100 458.00000 5000
121.52200 458.00000 5000
121.52300 458.00000 5000
121.52400 458.00000 5000
121.52500 458.00000 5000
121.52600 458.00000 5000
121.52700 458.00000 5000
121.52800 458.00000 5000
121.52900 458.00000 5000
121.53000 458.00000 5000
121.53100 458.00000 5000
121.53200 458.00000 5000
121.53300 458.00000 5000
121.53400 458.00000 5000
121.53500 458.00000 5000
121.53600 458.00000 5000
121.53700 458.00000 5000
121.53800 458.00000 5000
121.53900 458.00000 5000
121.54000 458.00000 5000
121.54100 458.00000 5000
121.54200 458.00000 5000
121.54300 458.00000 5000
121.54400 458.00000 5000
121.54500 458.00000 5000
121.54600 458.00000 5000
121.54700 458.00000 5000
121.54800 458.00000 5000
121.54900 458.00000 5000
121.55000 458.00000 5000
121.55100 458.00000 5000
121.55200 458.00000 5000
121.55300 458.00000 5000
121.55400 458.00000 5000
121.55500 458.00000 5000
121.55600 458.00000 5000
121.55700 458.00000 5000
121.55800 458.00000 5000
121.55900 458.00000 5000
121.56000 458.00000 5000
121.56100 458.00000 5000
121.56200 458.00000 5000
121.56300 458.00000 5000
121.56400 458.00000 5000
121.56500 458.00000 5000
121.56600 458.00000 5000
121.56700 458.00000 5000
121.56800 458.00000 5000
121.56900 458.00000 5000
121.57000 458.00000 5000
121.57100 458.00000 5000
121.57200 458.00000 5000
121.57300 458.00000 5000
121.57400 458.00000 5000
121.57500 458.00000 5000
121.57600 458.00000 5000
121.57700 458.00000 5000
121.57800 458.00000 5000
121.57900 458.00000 5000
121.58000 458.00000 5000
121.58100 458.00000 5000
121.58200 458.00000 5000
121.58300 458.00000 5000
121.58400 458.00000 5000
121.58500 458.00000 5000
121.58600 458.00000 5000
121.58700 458.00000 5000
121.58800 458.00000 5000
121.58900 458.00000 5000
121.59000 458.00000 5000
121.59100 458.00000 5000
121.59200 458.00000 5000
121.59300 458.00000 5000
121.59400 458.00000 5000
121.59500 458.00000 5000
121.59600 458.00000 5000
121.59700 458.00000 5000
121.59800 458.00000 5000
121.59900 458.00000 5000
121.60000 458.00000 5000
121.60100 458.00000 5000
121.60200 458.00000 5000
121.60300 458.00000 5000
121.60400 458.00000 5000
121.60500 458.00000 5000
121.60600 458.00000 5000
121.60700 458.00000 5000
121.60800 458.00000 5000
121.60900 458.00000 5000
121.61000 458.00000 5000
121.61100 458.00000 5000
121.61200 458.00000 5000
121.61300 458.00000 5000
121.61400 458.00000 5000
121.61500 458.00000 5000
121.61600 458.00000 5000
121.61700 458.00000 5000
121.61800 458.00000 5000
121.61900 458.00000 5000
121.62000 458.00000 5000
121.62100 458.00000 5000
121.62200 458.00000 5000
121.62300 458.00000 5000
121.62400 458.00000 5000
121.62500 458.00000 5000
121.62600 458.00000 5000
121.62700 458.00000 5000
121.62800 458.00000 5000
121.62900 458.00000 5000
121.63000 458.00000 5000
121.63100 458.00000 5000
121.63200 458.00000 5000
121.63300 458.00000 5000
121.63400 458.00000 5000
121.63500 458.00000 5000
121.63600 458.00000 5000
121.63700 458.00000 5000
121.63800 458.00000 5000
121.63900 458.00000 5000
121.64000 458.00000 5000
121.64100 458.00000 5000
121.64200 458.00000 5000
121.64300 458.00000 5000
121.64400 458.00000 5000
121.64500 458.00000 5000
121.64600 458.00000 5000
121.64700 458.00000 5000
121.64800 458.00000 5000
121.64900 458.00000 5000
121.65000 458.00000 5000
121.65100 458.00000 5000
121.65200 458.00000 5000
121.65300 458.00000 5000
121.65400 458.00000 5000
121.65500 458.00000 5000
121.65600 458.00000 5000
121.65700 458.00000 5000
121.65800 458.00000 5000
121.65900 458.00000 5000
121.66000 458.00000 5000
121.66100 458.00000 5000
121.66200 458.00000 5000
121.66300 458.00000 5000
121.66400 458.00000 5000
121.66500 458.00000 5000
121.66600 458.00000 5000
121.66700 458.00000 5000
121.66800 458.00000 5000
121.66900 458.00000 5000
121.67000 458.00000 5000
121.67100 458.00000 5000
121.67200 458.00000 5000
121.67300 458.00000 5000
121.67400 458.00000 5000
121.67500 458.00000 5000
121.67600 458.00000 5000
121.67700 458.00000 5000
121.67800 458.00000 5000
121.67900 458.00000 5000
121.68000 458.00000 5000
121.68100 458.00000 5000
121.68200 458.00000 5000
121.68300 458.00000 5000
121.68400 458.00000 5000
121.68500 458.00000 5000
121.68600 458.00000 5000
121.68700 458.00000 5000
121.68800 458.00000 5000
121.68900 458.00000 5000
121.69000 458.00000 5000
121.69100 458.00000 5000
121.69200 458.00000 5000
121.69300 458.00000 5000
121.69400 458.00000 5000
121.69500 458.00000 5000
121.69600 458.00000 5000
121.69700 458.00000 5000
121.69800 458.00000 5000
121.69900 458.00000 5000
121.70000 458.00000 5000
121.70100 458.00000 5000
121.70200 458.00000 5000
121.70300 458.00000 5000
121.70400 458.00000 5000
121.70500 458.00000 5000
121.70600 458.00000 5000
121.70700 458.00000 5000
121.70800 458.00000 5000
121.70900 458.00000 5000
121.71000 458.00000 5000
121.71100 458.00000 5000
121.71200 458.00000 5000
121.71300 458.00000 5000
121.71400 458.00000 5000
121.71500 458.00000 5000
121.71600 458.00000 5000
121.71700 458.00000 5000
121.71800 458.00000 5000
121.71900 458.00000 5000
121.72000 458.00000 5000
121.72100 458.00000 5000
121.72200 458.00000 5000
121.72300 458.00000 5000
121.72400 458.00000 5000
121.72500 458.00000 5000
121.72600 458.00000 5000
121.72700 458.00000 5000
121.72800 458.00000 5000
121.72900 458.00000 5000
121.73000 458.00000 5000
121.73100 458.00000 5000
121.73200 458.00000 5000
121.73300 458.00000 5000
121.73400 458.00000 5000
121.73500 458.00000 5000
121.73600 458.00000 5000
121.73700 458.00000 5000
121.73800 458.00000 5000
121.73900 458.00000 5000
121.74000 458.00000 5000
121.74100 458.00000 5000
121.74200 458.00000 5000
121.74300 458.00000 5000
121.74400 458.00000 5000
121.74500 458.00000 5000
121.74600 458.00000 5000
121.74700 458.00000 5000
121.74800 458.00000 5000
121.74900 458.00000 5000
121.75000 458.00000 5000
121.75100 458.00000 5000
121.75200 458.00000 5000
121.75300 458.00000 5000
121.75400 458.00000 5000
121.75500 458.00000 5000
121.75600 458.00000 5000
121.75700 458.00000 5000
121.75800 458.00000 5000
121.75900 458.00000 5000
121.76000 458.00000 5000
121.76100 458.00000 5000
121.76200 458.00000 5000
121.76300 458.00000 5000
121.76400 458.00000 5000
121.76500 458.00000 5000
121.76600 458.00000 5000
121.76700 458.00000 5000
121.76800 458.00000 5000
121.76900 458.00000 5000
121.77000 458.00000 5000
121.77100 458.00000 5000
121.77200 458.00000 5000
121.77300 458.00000 5000
121.77400 458.00000 5000
121.77500 458.00000 5000
121.77600 458.00000 5000
121.77700 458.00000 5000
121.77800 458.00000 5000
121.77900 458.00000 5000
121.78000 458.00000 5000
121.78100 458.00000 5000
121.78200 458.00000 5000
121.78300 458.00000 5000
121.78400 458.00000 5000
121.78500 458.00000 5000
121.78600 458.00000 5000
121.78700 458.00000 5000
121.78800 458.00000 5000
121.78900 458.00000 5000
121.79000 458.00000 5000
121.79100 458.00000 5000
121.79200 458.00000 5000
121.79300 458.00000 5000
121.79400 458.00000 5000
121.79500 458.00000 5000
121.79600 458.00000 5000
121.79700 458.00000 5000
121.79800 458.00000 5000
121.79900 458.00000 5000
121.80000 458.00000 5000
121.80100 458.00000 5000
121.80200 458.00000 5000
121.80300 458.00000 5000
121.80400 458.00000 5000
121.80500 458.00000 5000
121.80600 458.00000 5000
121.80700 458.00000 5000
121.80800 458.00000 5000
121.80900 458.00000 5000
121.81000 458.00000 5000
121.81100 458.00000 5000
121.81200 458.00000 5000
121.81300 458.00000 5000
121.81400 458.00000 5000
121.81500 458.00000 5000
121.81600 458.00000 5000
121.81700 458.00000 5000
121.81800 458.00000 5000
121.81900 458.00000 5000
121.82000 458.00000 5000
121.82100 458.00000 5000
121.82200 458.00000 5000
121.82300 458.00000 5000
121.82400 458.00000 5000
121.82500 458.00000 5000
121.82600 458.00000 5000
121.82700 458.00000 5000
121.82800 458.00000 5000
121.82900 458.00000 5000
121.83000 458.00000 5000
121.83100 458.00000 5000
121.83200 458.00000 5000
121.83300 458.00000 5000
121.83400 458.00000 5000
121.83500 458.00000 5000
121.83600 458.00000 5000
121.83700 458.00000 5000
121.83800 458.00000 5000
121.83900 458.00000 5000
121.84000 458.00000 5000
121.84100 458.00000 5000
121.84200 458.00000 5000
121.84300 458.00000 5000
121.84400 458.00000 5000
121.84500 458.00000 5000
121.84600 458.00000 5000
121.84700 458.00000 5000
121.84800 458.00000 5000
121.84900 458.00000 5000
121.85000 458.00000 5000
121.85100 458.00000 5000
121.85200 458.00000 5000
121.85300 458.00000 5000
121.85400 458.00000 5000
121.85500 458.00000 5000
121.85600 458.00000 5000
121.85700 458.00000 5000
121.85800 458.00000 5000
121.85900 458.00000 5000
121.86000 458.00000 5000
121.86100 458.00000 5000
121.86200 458.00000 5000
121.86300 458.00000 5000
121.86400 458.00000 5000
121.86500 458.00000 5000
121.86600 458.00000 5000
121.86700 458.00000 5000
121.86800 458.00000 5000
121.86900 458.00000 5000
121.87000 458.00000 5000
121.87100 458.00000 5000
121.87200 458.00000 5000
121.87300 458.00000 5000
121.87400 458.00000 5000
121.87500 458.00000 5000
121.87600 458.00000 5000
121.87700 458.00000 5000
121.87800 458.00000 5000
121.87900 458.00000 5000
121.88000 458.00000 5000
121.88100 458.00000 5000
121.88200 458.00000 5000
121.88300 458.00000 5000
121.88400 458.00000 5000
121.88500 458.00000 5000
121.88600 458.00000 5000
121.88700 458.00000 5000
121.88800 458.00000 5000
121.88900 458.00000 5000
121.89000 458.00000 5000
121.89100 458.00000 5000
121.89200 458.00000 5000
121.89300 458.00000 5000
121.89400 458.00000 5000
121.89500 458.00000 5000
121.89600 458.00000 5000
121.89700 458.00000 5000
121.89800 458.00000 5000
121.89900 458.00000 5000
121.90000 458.00000 5000
121.90100 458.00000 5000
121.90200 458.00000 5000
121.90300 458.00000 5000
121.90400 458.00000 5000
121.90500 458.00000 5000
121.90600 458.00000 5000
121.90700 458.00000 5000
121.90800 458.00000 5000
121.90900 458.00000 5000
121.91000 458.00000 5000
121.91100 458.00000 5000
121.91200 458.00000 5000
121.91300 458.00000 5000
121.91400 458.00000 5000
121.91500 458.00000 5000
121.91600 458.00000 5000
121.91700 458.00000 5000
121.91800 458.00000 5000
121.91900 458.00000 5000
121.92000 458.00000 5000
121.92100 458.00000 5000
121.92200 458.00000 5000
121.92300 458.00000 5000
121.92400 458.00000 5000
121.92500 458.00000 5000
121.92600 458.00000 5000
121.92700 458.00000 5000
121.92800 458.00000 5000
121.92900 458.00000 5000
121.93000 458.00000 5000
121.93100 458.00000 5000
121.93200 458.00000 5000
121.93300 458.00000 5000
121.93400 458.00000 5000
121.93500 458.00000 5000
121.93600 458.00000 5000
121.93700 458.00000 5000
121.93800 458.00000 5000
121.93900 458.00000 5000
121.94000 458.00000 5000
121.94100 458.00000 5000
121.94200 458.00000 5000
121.94300 458.00000 5000
121.94400 458.00000 5000
121.94500 458.00000 5000
121.94600 458.00000 5000
121.94700 458.00000 5000
121.94800 458.00000 5000
121.94900 458.00000 5000
121.95000 458.00000 5000
121.95100 458.00000 5000
121.95200 458.00000 5000
121.95300 458.00000 5000
121.95400 458.00000 5000
121.95500 458.00000 5000
121.95600 458.00000 5000
121.95700 458.00000 5000
121.95800 458.00000 5000
121.95900 458.00000 5000
121.96000 458.00000 5000
121.96100 458.00000 5000
121.96200 458.00000 5000
121.96300 458.00000 5000
121.96400 458.00000 5000
121.96500 458.00000 5000
121.96600 458.00000 5000
121.96700 458.00000 5000
121.96800 458.00000 5000
121.96900 458.00000 5000
121.97000 458.00000 5000
121.97100 458.00000 5000
121.97200 458.00000 5000
121.97300 458.00000 5000
121.97400 458.00000 5000
121.97500 458.00000 5000
121.97600 458.00000 5000
121.97700 458.00000 5000
121.97800 458.00000 5000
121.97900 458.00000 5000
121.98000 458.00000 5000
121.98100 458.00000 5000
121.98200 458.00000 5000
121.98300 458.00000 5000
121.98400 458.00000 5000
121.98500 458.00000 5000
121.98600 458.00000 5000
121.98700 458.00000 5000
121.98800 458.00000 5000
121.98900 458.00000 5000
121.99000 458.00000 5000
121.99100 458.00000 5000
121.99200 458.00000 5000
121.99300 458.00000 5000
121.99400 458.00000 5000
121.99500 458.00000 5000
121.99600 458.00000 5000
121.99700 458.00000 5000
121.99800 458.00000 5000
121.99900 458.00000 5000
122.00000 458.00000 5000
121.00000 457.00000 5000
121.00100 457.00000 5000
121.00200 457.00000 5000
121.00300 457.00000 5000
121.00400 457.00000 5000
121.00500 457.00000 5000
121.00600 457.00000 5000
121.00700 457.00000 5000
121.00800 457.00000 5000
121.00900 457.00000 5000
121.01000 457.00000 5000
121.01100 457.00000 5000
121.01200 457.00000 5000
121.01300 457.00000 5000
121.01400 457.00000 5000
121.01500 457.00000 5000
121.01600 457.00000 5000
121.01700 457.00000 5000
121.01800 457.00000 5000
121.01900 457.00000 5000
121.02000 457.00000 5000
121.02100 457.00000 5000
121.02200 457.00000 5000
121.02300 457.00000 5000
121.02400 457.00000 5000
121.02500 457.00000 5000
121.02600 457.00000 5000
121.02700 457.00000 5000
121.02800 457.00000 5000
121.02900 457.00000 5000
121.03000 457.00000 5000
121.03100 457.00000 5000
121.03200 457.00000 5000
121.03300 457.00000 5000
121.03400 457.00000 5000
121.03500 457.00000 5000
121.03600 457.00000 5000
121.03700 457.00000 5000
121.03800 457.00000 5000
121.03900 457.00000 5000
121.04000 457.00000 5000
121.04100 457.00000 5000
121.04200 457.00000 5000
121.04300 457.00000 5000
121.04400 457.00000 5000
121.04500 457.00000 5000
121.04600 457.00000 5000
121.04700 457.00000 5000
121.04800 457.00000 5000
121.04900 457.00000 5000
121.05000 457.00000 5000
121.05100 457.00000 5000
121.05200 457.00000 5000
121.05300 457.00000 5000
121.05400 457.00000 5000
